,Fecha,Caudal [m3/s]
12576,2008-04-06,4.376
12577,2008-04-07,5.121
12578,2008-04-08,4.486
12579,2008-04-09,4.358
12580,2008-04-10,4.173
12581,2008-04-11,4.428
12582,2008-04-12,3.753
12583,2008-04-13,3.65
12584,2008-04-15,4.692
12585,2008-04-16,3.682
12586,2008-04-17,3.476
12587,2008-04-18,3.43
12588,2008-04-19,3.43
12589,2008-04-20,3.367
12590,2008-04-21,3.689
12591,2008-04-22,3.69
12592,2008-04-23,4.19
12593,2008-04-24,8.037
12594,2008-04-25,8.273
12595,2008-04-27,11.26
12596,2008-04-28,7.112
12597,2008-04-29,7.55
12598,2008-04-30,13.26
12599,2008-05-01,7.169
12600,2008-05-02,9.742
12601,2008-05-03,12.59
12602,2008-05-04,6.887
12603,2008-05-05,5.937
12604,2008-05-06,6.041
12605,2008-05-07,5.053
12606,2008-05-08,4.821
12607,2008-05-09,4.66
12608,2008-05-10,4.443
12609,2008-05-11,4.42
12610,2008-05-12,4.674
12611,2008-05-13,4.241
12612,2008-05-14,4.16
12613,2008-05-15,8.21
12614,2008-05-16,13.47
12615,2008-05-17,5.29
12616,2008-05-18,9.999
12617,2008-05-19,6.577
12618,2008-05-20,12.78
12619,2008-05-21,16.19
12620,2008-05-22,9.599
12621,2008-05-23,11.77
12622,2008-05-24,9.382
12623,2008-05-25,9.064
12624,2008-05-26,10.66
12625,2008-05-27,9.256
12626,2008-05-28,10.77
12627,2008-05-29,18.6
12628,2008-05-30,8.195
12629,2008-05-31,6.993
12630,2008-06-01,6.406
12631,2008-06-02,11.08
12632,2008-06-03,13.47
12633,2008-06-04,6.451
12634,2008-06-05,10.78
12635,2008-06-06,10.54
12636,2008-06-07,17.81
12637,2008-06-08,18.75
12638,2008-06-09,12.23
12639,2008-06-10,15.11
12640,2008-06-11,9.338
12641,2008-06-12,8.88
12642,2008-06-13,7.857
12643,2008-06-14,6.995
12644,2008-06-15,9.762
12645,2008-06-16,13.52
12646,2008-06-17,6.849
12647,2008-06-18,8.173
12648,2008-06-19,6.324
12649,2008-06-20,6.146
12650,2008-06-21,6.771
12651,2008-06-22,9.618
12652,2008-06-23,13.07
12653,2008-06-24,22.22
12654,2008-06-25,19.28
12655,2008-06-26,13.07
12656,2008-06-27,12.13
12657,2008-06-28,10.01
12658,2008-06-29,9.519
12659,2008-06-30,9.154
12660,2008-07-01,11.26
12661,2008-07-02,12.49
12662,2008-07-03,21.97
12663,2008-07-04,22.02
12664,2008-07-05,14.91
12665,2008-07-06,10.94
12666,2008-07-07,11.81
12667,2008-07-08,12.0
12668,2008-07-09,17.08
12669,2008-07-10,12.0
12670,2008-07-11,9.738
12671,2008-07-12,9.874
12672,2008-07-13,9.79
12673,2008-07-14,9.497
12674,2008-07-15,10.96
12675,2008-07-16,14.89
12676,2008-07-17,14.74
12677,2008-07-18,11.21
12678,2008-07-19,11.92
12679,2008-07-20,9.118
12680,2008-07-21,8.841
12681,2008-07-22,8.206
12682,2008-07-23,7.99
12683,2008-07-24,7.92
12684,2008-07-25,9.108
12685,2008-07-26,13.74
12686,2008-07-27,8.015
12687,2008-07-28,12.28
12688,2008-07-29,11.13
12689,2008-07-30,9.332
12690,2008-07-31,12.05
12691,2008-08-01,8.56
12692,2008-08-02,9.773
12693,2008-08-03,9.596
12694,2008-08-04,9.167
12695,2008-08-05,11.6
12696,2008-08-06,11.6
12697,2008-08-07,8.803
12698,2008-08-08,8.447
12699,2008-08-09,8.786
12700,2008-08-10,7.99
12701,2008-08-11,14.91
12702,2008-08-12,8.683
12703,2008-08-13,8.554
12704,2008-08-14,18.18
12705,2008-08-15,16.8
12706,2008-08-16,14.92
12707,2008-08-17,9.996
12708,2008-08-19,16.94
12709,2008-08-20,13.96
12710,2008-08-21,11.35
12711,2008-08-22,13.93
12712,2008-08-23,17.04
12713,2008-08-24,16.51
12714,2008-08-25,11.6
12715,2008-08-26,13.08
12716,2008-08-27,10.44
12717,2008-08-28,10.04
12718,2008-08-29,10.31
12719,2008-08-30,19.8
12720,2008-08-31,13.56
12721,2008-09-01,11.02
12722,2008-09-02,12.54
12723,2008-09-03,17.21
12724,2008-09-04,19.13
12725,2008-09-05,11.43
12726,2008-09-06,11.07
12727,2008-09-07,11.8
12728,2008-09-08,8.834
12729,2008-09-09,8.491
12730,2008-09-10,8.448
12731,2008-09-11,8.448
12732,2008-09-12,8.448
12733,2008-09-13,7.99
12734,2008-09-14,7.99
12735,2008-09-15,16.38
12736,2008-09-16,9.657
12737,2008-09-17,7.99
12738,2008-09-18,7.685
12739,2008-09-19,8.69
12740,2008-09-20,7.838
12741,2008-09-21,12.4
12742,2008-09-22,13.29
12743,2008-09-23,15.65
12744,2008-09-24,8.798
12745,2008-09-25,10.04
12746,2008-09-26,7.685
12747,2008-09-27,9.829
12748,2008-09-28,10.72
12749,2008-09-29,11.93
12750,2008-09-30,9.709
12751,2008-10-01,18.75
12752,2008-10-02,8.6
12753,2008-10-03,13.43
12754,2008-10-04,9.862
12755,2008-10-05,15.65
12756,2008-10-06,10.01
12757,2008-10-07,13.29
12758,2008-10-08,9.3
12759,2008-10-09,14.15
12760,2008-10-10,22.99
12761,2008-10-11,10.71
12762,2008-10-12,21.13
12763,2008-10-13,20.16
12764,2008-10-14,13.69
12765,2008-10-15,15.45
12766,2008-10-16,12.72
12767,2008-10-17,12.9
12768,2008-10-18,11.8
12769,2008-10-19,20.34
12770,2008-10-20,11.8
12771,2008-10-21,12.4
12772,2008-10-22,17.85
12773,2008-10-23,10.54
12774,2008-10-24,14.5
12775,2008-10-25,13.96
12776,2008-10-26,9.829
12777,2008-10-27,10.71
12778,2008-10-28,16.91
12779,2008-10-29,10.01
12780,2008-10-30,10.36
12781,2008-10-31,9.829
12782,2008-11-01,10.01
12783,2008-11-02,10.89
12784,2008-11-03,14.94
12785,2008-11-04,13.79
12786,2008-11-05,11.43
12787,2008-11-06,13.75
12788,2008-11-07,10.18
12789,2008-11-08,13.13
12790,2008-11-09,9.893
12791,2008-11-10,9.249
12792,2008-11-11,8.95
12793,2008-11-12,8.95
12794,2008-11-13,9.381
12795,2008-11-14,9.742
12796,2008-11-15,11.26
12797,2008-11-16,16.69
12798,2008-11-17,12.24
12799,2008-11-18,9.3
12800,2008-11-19,16.26
12801,2008-11-20,15.54
12802,2008-11-21,21.47
12803,2008-11-22,18.03
12804,2008-11-23,11.76
12805,2008-11-24,12.67
12806,2008-11-25,15.24
12807,2008-11-26,14.31
12808,2008-11-27,18.24
12809,2008-11-28,13.74
12810,2008-11-30,18.02
12811,2008-12-01,12.33
12812,2008-12-02,12.09
12813,2008-12-03,11.25
12814,2008-12-04,9.475
12815,2008-12-05,9.3
12816,2008-12-06,8.95
12817,2008-12-07,9.3
12818,2008-12-08,12.55
12819,2008-12-09,11.87
12820,2008-12-10,8.295
12821,2008-12-11,8.142
12822,2008-12-12,7.99
12823,2008-12-13,7.99
12824,2008-12-14,7.99
12825,2008-12-15,7.838
12826,2008-12-16,7.533
12827,2008-12-17,7.38
12828,2008-12-18,7.38
12829,2008-12-19,7.38
12830,2008-12-20,7.38
12831,2008-12-21,7.38
12832,2008-12-22,8.34
12833,2008-12-23,8.269
12834,2008-12-24,8.424
12835,2008-12-25,6.82
12836,2008-12-26,6.82
12837,2008-12-27,6.82
12838,2008-12-28,6.54
12839,2008-12-29,6.54
12840,2008-12-30,6.54
12841,2008-12-31,13.78
12842,2009-01-01,7.1
12843,2009-01-02,9.946
12844,2009-01-03,8.929
12845,2009-01-04,8.822
12846,2009-01-05,26.01
12847,2009-01-06,17.07
12848,2009-01-07,8.435
12849,2009-01-08,8.638
12850,2009-01-09,8.056
12851,2009-01-10,6.82
12852,2009-01-11,7.246
12853,2009-01-12,7.774
12854,2009-01-13,7.926
12855,2009-01-14,9.841
12856,2009-01-15,6.4
12857,2009-01-16,6.54
12858,2009-01-17,12.24
12859,2009-01-18,8.047
12860,2009-01-19,10.99
12861,2009-01-20,7.838
12862,2009-01-21,8.369
12863,2009-01-22,16.46
12864,2009-01-23,7.1
12865,2009-01-24,10.15
12866,2009-01-25,6.82
12867,2009-01-26,6.54
12868,2009-01-27,6.26
12869,2009-01-28,6.26
12870,2009-01-29,6.023
12871,2009-01-30,5.904
12872,2009-01-31,6.421
12873,2009-02-01,6.54
12874,2009-02-02,11.82
12875,2009-02-03,6.54
12876,2009-02-04,11.13
12877,2009-02-05,6.141
12878,2009-02-06,6.82
12879,2009-02-07,6.68
12880,2009-02-08,6.26
12881,2009-02-09,21.53
12882,2009-02-10,9.657
12883,2009-02-11,16.05
12884,2009-02-12,18.36
12885,2009-02-13,7.533
12886,2009-02-14,7.24
12887,2009-02-15,11.23
12888,2009-02-16,6.96
12889,2009-02-17,6.54
12890,2009-02-18,6.4
12891,2009-02-19,6.26
12892,2009-02-20,7.533
12893,2009-02-21,6.4
12894,2009-02-22,9.775
12895,2009-02-23,6.26
12896,2009-02-24,6.26
12897,2009-02-25,6.436
12898,2009-02-26,7.046
12899,2009-02-27,6.273
12900,2009-02-28,5.958
12901,2009-03-01,5.948
12902,2009-03-02,7.482
12903,2009-03-03,18.77
12904,2009-03-04,7.257
12905,2009-03-05,6.534
12906,2009-03-06,6.231
12907,2009-03-07,7.231
12908,2009-03-08,5.992
12909,2009-03-09,6.862
12910,2009-03-10,7.237
12911,2009-03-11,6.19
12912,2009-03-12,5.904
12913,2009-03-13,5.666
12914,2009-03-14,5.548
12915,2009-03-15,5.548
12916,2009-03-16,8.109
12917,2009-03-17,8.595
12918,2009-03-18,7.662
12919,2009-03-19,9.111
12920,2009-03-20,6.535
12921,2009-03-21,7.274
12922,2009-03-22,9.181
12923,2009-03-23,10.5
12924,2009-03-24,7.71
12925,2009-03-25,6.26
12926,2009-03-26,7.57
12927,2009-03-27,6.141
12928,2009-03-28,6.023
12929,2009-03-29,6.141
12930,2009-03-30,6.141
12931,2009-03-31,9.687
12932,2009-04-01,11.16
12933,2009-04-02,8.06
12934,2009-04-03,6.141
12935,2009-04-04,6.141
12936,2009-04-05,6.023
12937,2009-04-06,5.785
12938,2009-04-07,5.548
12939,2009-04-08,5.548
12940,2009-04-09,5.548
12941,2009-04-10,6.023
12942,2009-04-11,7.155
12943,2009-04-12,8.152
12944,2009-04-13,8.087
12945,2009-04-14,5.912
12946,2009-04-15,7.956
12947,2009-04-16,5.721
12948,2009-04-17,5.651
12949,2009-04-18,7.242
12950,2009-04-19,5.745
12951,2009-04-20,6.123
12952,2009-04-21,14.95
12953,2009-04-22,6.175
12954,2009-04-23,12.77
12955,2009-04-24,6.349
12956,2009-04-25,5.785
12957,2009-04-26,11.43
12958,2009-04-27,9.729
12959,2009-04-28,8.179
12960,2009-04-29,16.33
12961,2009-04-30,10.76
12962,2009-05-01,7.387
12963,2009-05-02,6.992
12964,2009-05-03,9.275
12965,2009-05-04,18.29
12966,2009-05-05,11.67
12967,2009-05-06,11.14
12968,2009-05-07,7.165
12969,2009-05-08,13.73
12970,2009-05-09,11.01
12971,2009-05-10,9.524
12972,2009-05-11,15.14
12973,2009-05-12,9.044
12974,2009-05-13,13.72
12975,2009-05-14,7.387
12976,2009-05-15,8.898
12977,2009-05-16,7.1
12978,2009-05-17,6.925
12979,2009-05-18,6.534
12980,2009-05-19,6.476
12981,2009-05-20,6.215
12982,2009-05-21,6.023
12983,2009-05-22,6.161
12984,2009-05-23,6.687
12985,2009-05-24,8.177
12986,2009-05-25,12.95
12987,2009-05-26,7.015
12988,2009-05-27,5.899
12989,2009-05-28,6.338
12990,2009-05-29,10.41
12991,2009-05-30,6.76
12992,2009-05-31,6.035
12993,2009-06-01,5.666
12994,2009-06-02,5.429
12995,2009-06-03,5.31
12996,2009-06-04,5.31
12997,2009-06-05,6.552
12998,2009-06-06,8.866
12999,2009-06-07,13.82
13000,2009-06-08,8.001
13001,2009-06-09,11.2
13002,2009-06-10,20.17
13003,2009-06-11,7.579
13004,2009-06-12,7.432
13005,2009-06-13,13.23
13006,2009-06-14,7.368
13007,2009-06-15,7.588
13008,2009-06-16,7.156
13009,2009-06-17,10.16
13010,2009-06-18,6.511
13011,2009-06-19,6.4
13012,2009-06-20,6.59
13013,2009-06-21,6.253
13014,2009-06-23,13.03
13015,2009-06-24,9.452
13016,2009-06-25,15.01
13017,2009-06-26,8.028
13018,2009-06-27,7.602
13019,2009-06-28,9.502
13020,2009-06-29,9.127
13021,2009-06-30,10.71
13022,2009-07-01,8.412
13023,2009-07-02,9.243
13024,2009-07-03,8.685
13025,2009-07-04,14.38
13026,2009-07-05,8.061
13027,2009-07-06,7.24
13028,2009-07-07,7.556
13029,2009-07-08,9.379
13030,2009-07-10,18.51
13031,2009-07-11,15.72
13032,2009-07-12,8.825
13033,2009-07-13,7.407
13034,2009-07-14,6.82
13035,2009-07-15,6.61
13036,2009-07-16,6.26
13037,2009-07-17,6.141
13038,2009-07-18,5.904
13039,2009-07-19,5.785
13040,2009-07-20,6.288
13041,2009-07-21,9.873
13042,2009-07-22,8.943
13043,2009-07-23,7.385
13044,2009-07-24,9.735
13045,2009-07-25,5.785
13046,2009-07-26,6.141
13047,2009-07-27,5.666
13048,2009-07-28,5.483
13049,2009-07-29,5.498
13050,2009-07-30,5.424
13051,2009-07-31,12.98
13052,2009-08-01,8.726
13053,2009-08-02,5.998
13054,2009-08-03,5.731
13055,2009-08-04,7.205
13056,2009-08-05,10.76
13057,2009-08-06,16.71
13058,2009-08-07,12.18
13059,2009-08-08,10.99
13060,2009-08-09,13.98
13061,2009-08-10,6.995
13062,2009-08-11,8.955
13063,2009-08-12,6.77
13064,2009-08-13,11.35
13065,2009-08-14,12.82
13066,2009-08-15,7.539
13067,2009-08-16,7.041
13068,2009-08-17,13.73
13069,2009-08-18,10.27
13070,2009-08-19,9.787
13071,2009-08-20,7.98
13072,2009-08-21,12.77
13073,2009-08-22,9.684
13074,2009-08-23,7.585
13075,2009-08-24,7.1
13076,2009-08-25,8.864
13077,2009-08-26,10.11
13078,2009-08-27,6.75
13079,2009-08-28,6.487
13080,2009-08-29,6.225
13081,2009-08-30,9.944
13082,2009-08-31,12.76
13083,2009-09-01,6.686
13084,2009-09-02,9.47
13085,2009-09-03,7.995
13086,2009-09-04,7.537
13087,2009-09-05,10.21
13088,2009-09-06,5.844
13089,2009-09-07,6.372
13090,2009-09-08,6.432
13091,2009-09-09,10.34
13092,2009-09-10,14.21
13093,2009-09-11,6.222
13094,2009-09-12,5.785
13095,2009-09-13,6.432
13096,2009-09-14,8.209
13097,2009-09-15,9.036
13098,2009-09-16,10.99
13099,2009-09-17,10.79
13100,2009-09-18,7.805
13101,2009-09-19,11.52
13102,2009-09-20,13.05
13103,2009-09-21,6.982
13104,2009-09-22,7.759
13105,2009-09-23,6.632
13106,2009-09-24,5.785
13107,2009-09-25,6.275
13108,2009-09-26,7.496
13109,2009-09-27,7.982
13110,2009-09-28,7.347
13111,2009-09-29,5.928
13112,2009-09-30,5.785
13113,2009-10-01,5.785
13114,2009-10-02,5.919
13115,2009-10-03,6.586
13116,2009-10-04,8.92
13117,2009-10-05,6.126
13118,2009-10-06,5.785
13119,2009-10-07,7.479
13120,2009-10-08,7.192
13121,2009-10-09,5.557
13122,2009-10-10,7.155
13123,2009-10-11,8.745
13124,2009-10-12,13.24
13125,2009-10-13,6.846
13126,2009-10-15,10.99
13127,2009-10-16,6.792
13128,2009-10-17,6.577
13129,2009-10-18,9.881
13130,2009-10-19,10.21
13131,2009-10-20,7.403
13132,2009-10-21,7.553
13133,2009-10-22,9.425
13134,2009-10-23,8.925
13135,2009-10-24,6.548
13136,2009-10-25,5.548
13137,2009-10-26,6.539
13138,2009-10-27,7.094
13139,2009-10-28,8.857
13140,2009-10-29,8.043
13141,2009-10-30,7.121
13142,2009-10-31,8.006
13143,2009-11-01,9.327
13144,2009-11-02,8.889
13145,2009-11-03,11.79
13146,2009-11-04,11.97
13147,2009-11-05,13.41
13148,2009-11-06,11.73
13149,2009-11-07,12.95
13150,2009-11-08,12.75
13151,2009-11-09,10.9
13152,2009-11-10,9.973
13153,2009-11-11,8.088
13154,2009-11-12,8.744
13155,2009-11-13,7.767
13156,2009-11-14,7.576
13157,2009-11-15,8.464
13158,2009-11-16,9.124
13159,2009-11-17,6.4
13160,2009-11-18,6.54
13161,2009-11-21,6.003
13162,2009-11-22,7.02
13163,2009-11-23,7.394
13164,2009-11-24,6.051
13165,2009-11-25,5.736
13166,2009-11-26,5.548
13167,2009-11-27,5.79
13168,2009-11-28,6.977
13169,2009-11-29,5.755
13170,2009-11-30,5.458
13171,2009-12-01,5.31
13172,2009-12-02,5.242
13173,2009-12-03,5.107
13174,2009-12-04,5.065
13175,2009-12-05,4.998
13176,2009-12-06,4.905
13177,2009-12-07,4.888
13178,2009-12-08,5.767
13179,2009-12-09,5.032
13180,2009-12-10,5.048
13181,2009-12-11,4.913
13182,2009-12-12,5.877
13183,2009-12-13,5.315
13184,2009-12-14,4.846
13185,2009-12-15,4.702
13186,2009-12-16,4.702
13187,2009-12-17,4.748
13188,2009-12-18,7.409
13189,2009-12-19,6.808
13190,2009-12-20,5.804
13191,2009-12-21,6.164
13192,2009-12-22,5.325
13193,2009-12-23,9.544
13194,2009-12-24,4.897
13195,2009-12-25,4.702
13196,2009-12-26,4.869
13197,2009-12-27,4.846
13198,2009-12-28,4.745
13199,2009-12-29,4.702
13200,2009-12-30,4.508
13201,2009-12-31,4.5
13202,2010-01-01,5.698
13203,2010-01-02,5.523
13204,2010-01-03,5.309
13205,2010-01-04,5.309
13206,2010-01-05,5.309
13207,2010-01-06,5.29
13208,2010-01-07,5.231
13209,2010-01-08,5.406
13210,2010-01-09,6.334
13211,2010-01-10,5.212
13212,2010-01-11,4.842
13213,2010-01-12,4.842
13214,2010-01-13,4.842
13215,2010-01-14,4.764
13216,2010-01-15,4.589
13217,2010-01-16,4.57
13218,2010-01-17,4.375
13219,2010-01-18,5.76
13220,2010-01-19,4.842
13221,2010-01-20,4.336
13222,2010-01-21,4.219
13223,2010-01-22,4.083
13224,2010-01-23,4.278
13225,2010-01-24,4.375
13226,2010-01-25,4.278
13227,2010-01-26,5.387
13228,2010-01-27,4.531
13229,2010-01-28,4.375
13230,2010-01-29,4.258
13231,2010-01-30,4.414
13232,2010-01-31,3.83
13233,2010-02-01,3.616
13234,2010-02-02,3.441
13235,2010-02-03,3.441
13236,2010-02-04,3.441
13237,2010-02-05,3.694
13238,2010-02-06,3.441
13239,2010-02-07,3.441
13240,2010-02-08,3.441
13241,2010-02-09,7.069
13242,2010-02-10,3.791
13243,2010-02-11,3.558
13244,2010-02-12,3.363
13245,2010-02-13,3.383
13246,2010-02-14,3.441
13247,2010-02-15,3.441
13248,2010-02-16,3.441
13249,2010-02-17,3.441
13250,2010-02-18,3.383
13251,2010-02-19,3.344
13252,2010-02-20,3.402
13253,2010-02-21,3.344
13254,2010-02-22,2.974
13255,2010-02-23,5.066
13256,2010-02-24,4.161
13257,2010-02-25,4.764
13258,2010-02-26,3.655
13259,2010-02-27,3.422
13260,2010-02-28,3.572
13261,2010-03-01,2.974
13262,2010-03-02,5.496
13263,2010-03-03,10.39
13264,2010-03-04,9.06
13265,2010-03-05,6.099
13266,2010-03-06,4.803
13267,2010-03-07,4.317
13268,2010-03-08,4.394
13269,2010-03-09,6.569
13270,2010-03-10,4.239
13271,2010-03-11,4.531
13272,2010-03-12,4.025
13273,2010-03-13,3.908
13274,2010-03-14,3.908
13275,2010-03-15,4.57
13276,2010-03-16,3.908
13277,2010-03-17,11.66
13278,2010-03-18,5.718
13279,2010-03-19,7.961
13280,2010-03-20,5.94
13281,2010-03-21,4.686
13282,2010-03-22,4.414
13283,2010-03-23,3.908
13284,2010-03-24,3.811
13285,2010-03-25,3.597
13286,2010-03-26,4.044
13287,2010-03-27,3.85
13288,2010-03-28,4.336
13289,2010-03-29,3.772
13290,2010-03-30,11.27
13291,2010-03-31,8.126
13292,2010-04-01,4.9
13293,2010-04-02,4.2
13294,2010-04-03,4.531
13295,2010-04-04,6.656
13296,2010-04-05,8.379
13297,2010-04-06,6.816
13298,2010-04-07,8.902
13299,2010-04-08,9.358
13300,2010-04-09,7.317
13301,2010-04-10,7.831
13302,2010-04-11,12.59
13303,2010-04-12,12.2
13304,2010-04-13,10.47
13305,2010-04-14,10.94
13306,2010-04-15,8.09
13307,2010-04-16,8.505
13308,2010-04-17,7.416
13309,2010-04-18,6.301
13310,2010-04-19,6.514
13311,2010-04-20,5.776
13312,2010-04-21,6.107
13313,2010-04-22,6.882
13314,2010-04-23,6.449
13315,2010-04-24,8.789
13316,2010-04-25,8.703
13317,2010-04-26,12.9
13318,2010-04-27,12.88
13319,2010-04-28,9.112
13320,2010-04-29,10.66
13321,2010-05-01,8.168
13322,2010-05-02,7.831
13323,2010-05-03,8.332
13324,2010-05-04,11.18
13325,2010-05-05,10.33
13326,2010-05-06,11.87
13327,2010-05-07,10.02
13328,2010-05-08,12.7
13329,2010-05-09,11.91
13330,2010-05-10,9.956
13331,2010-05-11,13.72
13332,2010-05-12,9.87
13333,2010-05-13,7.705
13334,2010-05-14,16.24
13335,2010-05-15,7.737
13336,2010-05-16,11.49
13337,2010-05-17,8.75
13338,2010-05-18,6.298
13339,2010-05-19,7.678
13340,2010-05-20,13.81
13341,2010-05-21,13.48
13342,2010-05-22,10.0
13343,2010-05-23,12.46
13344,2010-05-24,11.78
13345,2010-05-25,10.39
13346,2010-05-26,12.29
13347,2010-05-27,15.14
13348,2010-05-28,11.95
13349,2010-05-29,15.12
13350,2010-05-30,14.47
13351,2010-05-31,19.62
13352,2010-06-01,13.65
13353,2010-06-02,12.2
13354,2010-06-03,16.41
13355,2010-06-04,9.966
13356,2010-06-05,9.245
13357,2010-06-06,8.876
13358,2010-06-07,8.523
13359,2010-06-08,14.45
13360,2010-06-09,18.41
13361,2010-06-10,10.97
13362,2010-06-11,12.48
13363,2010-06-12,8.635
13364,2010-06-13,10.39
13365,2010-06-14,14.87
13366,2010-06-15,11.46
13367,2010-06-16,16.55
13368,2010-06-17,16.46
13369,2010-06-18,15.63
13370,2010-06-19,17.36
13371,2010-06-20,18.46
13372,2010-06-21,13.92
13373,2010-06-22,11.82
13374,2010-06-23,11.09
13375,2010-06-24,12.3
13376,2010-06-25,14.65
13377,2010-06-26,14.29
13378,2010-06-27,11.3
13379,2010-06-28,20.03
13380,2010-06-29,13.83
13381,2010-07-01,10.88
13382,2010-07-02,13.82
13383,2010-07-03,14.37
13384,2010-07-04,16.63
13385,2010-07-05,15.37
13386,2010-07-06,14.74
13387,2010-07-07,14.56
13388,2010-07-08,12.76
13389,2010-07-09,12.79
13390,2010-07-10,16.26
13391,2010-07-11,19.52
13392,2010-07-12,11.82
13393,2010-07-13,10.87
13394,2010-07-14,13.18
13395,2010-07-15,18.17
13396,2010-07-16,14.82
13397,2010-07-17,16.0
13398,2010-07-18,14.42
13399,2010-07-19,12.0
13400,2010-07-20,18.43
13401,2010-07-21,17.31
13402,2010-07-22,14.08
13403,2010-07-23,12.78
13404,2010-07-24,17.53
13405,2010-07-25,11.29
13406,2010-07-26,15.67
13407,2010-07-27,11.92
13408,2010-07-28,12.21
13409,2010-07-29,12.7
13410,2010-07-30,10.6
13411,2010-07-31,11.47
13412,2010-08-01,15.27
13413,2010-08-02,10.82
13414,2010-08-03,10.27
13415,2010-08-04,11.68
13416,2010-08-05,9.501
13417,2010-08-06,9.132
13418,2010-08-07,8.844
13419,2010-08-08,11.35
13420,2010-08-09,15.51
13421,2010-08-10,9.229
13422,2010-08-11,8.539
13423,2010-08-12,8.25
13424,2010-08-13,14.62
13425,2010-08-14,8.619
13426,2010-08-15,8.232
13427,2010-08-16,8.841
13428,2010-08-17,9.452
13429,2010-08-18,12.97
13430,2010-08-19,8.266
13431,2010-08-20,11.66
13432,2010-08-21,8.25
13433,2010-08-22,7.817
13434,2010-08-23,8.025
13435,2010-08-24,16.48
13436,2010-08-25,16.45
13437,2010-08-26,11.52
13438,2010-08-27,12.08
13439,2010-08-28,23.55
13440,2010-08-29,19.77
13441,2010-08-30,11.82
13442,2010-08-31,11.81
13443,2010-09-01,11.96
13444,2010-09-02,14.03
13445,2010-09-03,20.34
13446,2010-09-04,13.89
13447,2010-09-05,13.22
13448,2010-09-06,13.32
13449,2010-09-07,20.18
13450,2010-09-08,13.53
13451,2010-09-09,12.87
13452,2010-09-10,11.29
13453,2010-09-11,13.69
13454,2010-09-12,14.13
13455,2010-09-13,11.66
13456,2010-09-14,13.21
13457,2010-09-15,12.07
13458,2010-09-16,10.5
13459,2010-09-17,10.21
13460,2010-09-18,11.43
13461,2010-09-19,10.63
13462,2010-09-20,13.04
13463,2010-09-21,12.24
13464,2010-09-22,10.47
13465,2010-09-23,10.8
13466,2010-09-24,11.11
13467,2010-09-25,12.98
13468,2010-09-26,13.01
13469,2010-09-27,23.23
13470,2010-09-28,11.26
13471,2010-09-29,13.14
13472,2010-09-30,11.91
13473,2010-10-01,11.27
13474,2010-10-02,15.47
13475,2010-10-03,12.5
13476,2010-10-04,19.19
13477,2010-10-05,15.78
13478,2010-10-06,18.42
13479,2010-10-07,15.9
